,RaceID,Web,Party,PartyID,Name,CandID,Votes,Share_x,Source,Source Link,Office,Contributor Name,ContributorID,Turnout,Type,Term Start Year,Term Start Month,Term End Year,Term End Month,Poll Year,Poll Month,State,County,City,Share_y,Index
7948,548666, , Nonpartisan,92, David Stern,65460,155,0.16," Seattle Post-Intelligencer, 9/21/1989 (Unofficial)", , Mayor, RBH,1989,,,1990,1,1994.0,1.0,1989,9, Washington , King , Seattle ,3.05,1590.0
7949,548666, , Nonpartisan,92, Carsten Lien,217018,,," Seattle Post-Intelligencer, 9/21/1989 (Unofficial)", , Mayor, RBH,1989,,,1990,1,1994.0,1.0,1989,9, Washington , King , Seattle ,3.05,1590.0
7961,323752, , Nonpartisan,92, Port Commissioner Paul E. Schell,19648,575,0.52, , http://www.ci.seattle.wa.us/ethics/el97a/votes/p_vote.htm, Mayor, Ralphie,352,,,1998,1,2002.0,1.0,1997,9, Washington , King , Seattle ,1.46,938.0
7962,323752, http://www.charliechong.com/, Nonpartisan,92, City Councilmember Charlie Chong,19650,556,0.5, , http://www.ci.seattle.wa.us/ethics/el97a/votes/p_vote.htm, Mayor, Ralphie,352,,,1998,1,2002.0,1.0,1997,9, Washington , King , Seattle ,1.46,938.0
7963,323752, http://www.gregnickels.com/, Nonpartisan,92, County Councilmember Gregory L. Nickels,19646,262,0.24, , http://www.ci.seattle.wa.us/ethics/el97a/votes/p_vote.htm, Mayor, Ralphie,352,,,1998,1,2002.0,1.0,1997,9, Washington , King , Seattle ,1.46,938.0
7964,323752, , Nonpartisan,92, City Councilmember Jane Noland,95191,227,0.2, , http://www.ci.seattle.wa.us/ethics/el97a/votes/p_vote.htm, Mayor, Ralphie,352,,,1998,1,2002.0,1.0,1997,9, Washington , King , Seattle ,1.46,938.0
7965,323752, http://www.cherylchow.org/, Nonpartisan,92, City Councilmember Cheryl Chow,94701,,, , http://www.ci.seattle.wa.us/ethics/el97a/votes/p_vote.htm, Mayor, Ralphie,352,,,1998,1,2002.0,1.0,1997,9, Washington , King , Seattle ,1.46,938.0
7969,36554, , Nonpartisan,92, City Attorney Mark Sidran,19647,479,0.41, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7970,36554, http://www.gregnickels.com/, Nonpartisan,92, County Councilmember Gregory L. Nickels,19646,353,0.3, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7971,36554, , Nonpartisan,92, (I) Mayor Paul E. Schell,19648,281,0.24, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7972,36554, http://www.charliechong.com/, Nonpartisan,92, City Councilmember Charlie Chong,19650,219,0.19, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7973,36554, http://web.archive.org/web/20010924172735/http://www.kennedyformayor.com/, Nonpartisan,92, Scott Kennedy,19651,107,0.09, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7974,36554, , Nonpartisan,92, Bob Hegamin,94705,,, , http://www.metrokc.gov/elections/2001sep/results901html-a.htm, Mayor, User 13,13,20.74, Nonpartisan Primary Election,2002,1,2006.0,1.0,2001,9, Washington , King , Seattle ,1.23,132.0
7975,174367, http://www.gregnickels.com/, Nonpartisan,92, (I) Mayor Gregory L. Nickels,19646,989,1.04, , http://www.metrokc.gov/elections/2005sep/resPage13.htm, Mayor, Ralphie,352,16.91, Nonpartisan Primary Election,2006,1,2010.0,1.0,2005,9, Washington , King , Seattle ,1.04,441.0
7976,174367, http://www.runte4mayor.com/, Nonpartisan,92, Al Runte,110933,,, , http://www.metrokc.gov/elections/2005sep/resPage13.htm, Mayor, Ralphie,352,16.91, Nonpartisan Primary Election,2006,1,2010.0,1.0,2005,9, Washington , King , Seattle ,1.04,441.0
7980,410604, http://mcginnformayor.com/, Nonpartisan,92, Mike McGinn,215061,"1,247",0.88, , http://your.kingcounty.gov/elections/200908/Respage8.aspx, Mayor, Ralphie,352,23.58, Nonpartisan Primary Election,2010,1,2014.0,1.0,2009,8, Washington , King , Seattle ,1.21,1172.0
7981,410604, http://www.joemallahan.com/, Nonpartisan,92, Joe Mallahan,215064,461,0.33, , http://your.kingcounty.gov/elections/200908/Respage8.aspx, Mayor, Ralphie,352,23.58, Nonpartisan Primary Election,2010,1,2014.0,1.0,2009,8, Washington , King , Seattle ,1.21,1172.0
7982,410604, http://www.gregnickels.com/, Nonpartisan,92, (I) Mayor Gregory L. Nickels,19646,,, , http://your.kingcounty.gov/elections/200908/Respage8.aspx, Mayor, Ralphie,352,23.58, Nonpartisan Primary Election,2010,1,2014.0,1.0,2009,8, Washington , King , Seattle ,1.21,1172.0
7986,744744, http://murray4mayor.com/, Nonpartisan,92, Minority Leader Ed Murray,26593,"1,498",1.06, , http://your.kingcounty.gov/elections/2013aug-primary/results/, Mayor, Ralphie,352,23.69, Nonpartisan Primary Election,2014,1,2018.0,1.0,2013,8, Washington , King , Seattle ,2.23,2396.0
7987,744744, http://mcginnformayor.com/, Nonpartisan,92, (I) Mayor Mike McGinn,215061,"1,318",0.93, , http://your.kingcounty.gov/elections/2013aug-primary/results/, Mayor, Ralphie,352,23.69, Nonpartisan Primary Election,2014,1,2018.0,1.0,2013,8, Washington , King , Seattle ,2.23,2396.0
7988,744744, http://peterforseattle.com/, Nonpartisan,92, City Councilmember Peter Steinbrueck,67724,334,0.24, , http://your.kingcounty.gov/elections/2013aug-primary/results/, Mayor, Ralphie,352,23.69, Nonpartisan Primary Election,2014,1,2018.0,1.0,2013,8, Washington , King , Seattle ,2.23,2396.0
7989,744744, http://www.electbruceharrell.com/, Nonpartisan,92, City Councilmember Bruce Harrell,136027,,, , http://your.kingcounty.gov/elections/2013aug-primary/results/, Mayor, Ralphie,352,23.69, Nonpartisan Primary Election,2014,1,2018.0,1.0,2013,8, Washington , King , Seattle ,2.23,2396.0
7996,473335, , Republican,2, Jim Rout,6659,427,0.25," Commercial Appeal - August 5, 1994", , County Mayor, RBH,1989,,,1994,9,1998.0,9.0,1994,8, Tennessee , Shelby , Shelby ,0.25,1279.0
7997,473335, , Independent,5, City Councilmember Jack Sammons,178550,,," Commercial Appeal - August 5, 1994", , County Mayor, RBH,1989,,,1994,9,1998.0,9.0,1994,8, Tennessee , Shelby , Shelby ,0.25,1279.0
8043,396845, , Democratic,1, C. O. Simpkins,166703,"2,524",3.79, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8044,396845, , Republican,2, Hazel Beard,166700,"1,126",1.69, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8045,396845, , Democratic,1, Bill Bush,166233,552,0.83, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8046,396845, , Republican,2, Ron Bean,166232,229,0.34, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8047,396845, , Republican,2, Carolyn Whitehurst,166704,215,0.32, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8048,396845, , Republican,2, Gary A. Childress,166701,,, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10069030012065, Mayor, RBH,1989,,,1990,11,1994.0,11.0,1990,10, Louisiana , Caddo , Shreveport ,6.97,1151.0
8049,396842, , Republican,2," Robert W. ""Bo"" Williams",166690,165,0.3, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10019430012065, Mayor, RBH,1989,,,1994,11,1998.0,11.0,1994,10, Louisiana , Caddo , Shreveport ,0.6,1148.0
8050,396842, , Democratic,1, Roy Cary,166693,163,0.3, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10019430012065, Mayor, RBH,1989,,,1994,11,1998.0,11.0,1994,10, Louisiana , Caddo , Shreveport ,0.6,1148.0
8051,396842, , Democratic,1, John B. Hussey,166695,,, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=10019430012065, Mayor, RBH,1989,,,1994,11,1998.0,11.0,1994,10, Louisiana , Caddo , Shreveport ,0.6,1148.0
8063,396837, , Republican,2, Jerry Jones,166689,114,0.23, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=09300630012065, Mayor, RBH,1989,25.21, Primary Election,2006,11,2010.0,11.0,2006,9, Louisiana , Caddo , Shreveport ,0.45,1143.0
8064,396837, , Democratic,1, St. Rep. Cedric Bradford Glover,57368,52,0.1, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=09300630012065, Mayor, RBH,1989,25.21, Primary Election,2006,11,2010.0,11.0,2006,9, Louisiana , Caddo , Shreveport ,0.45,1143.0
8065,396837, , Democratic,1, Liz Swaine,166685,33,0.07, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=09300630012065, Mayor, RBH,1989,25.21, Primary Election,2006,11,2010.0,11.0,2006,9, Louisiana , Caddo , Shreveport ,0.45,1143.0
8066,396837, , Democratic,1, Ed Bradley,166683,27,0.05, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=09300630012065, Mayor, RBH,1989,25.21, Primary Election,2006,11,2010.0,11.0,2006,9, Louisiana , Caddo , Shreveport ,0.45,1143.0
8067,396837, , Republican,2, Arlena Acree,166681,,, , http://www400.sos.louisiana.gov:8090/cgibin/?rqstyp=elcmp&rqsdta=09300630012065, Mayor, RBH,1989,25.21, Primary Election,2006,11,2010.0,11.0,2006,9, Louisiana , Caddo , Shreveport ,0.45,1143.0
8070,669277, , Democratic,1, (I) Mayor Cedric Bradford Glover,57368,175,0.48, , http://staticresults.sos.louisiana.gov/1022010_MultiParish.html, Mayor, RBH,1989,18.12, Primary Election,2010,12,2014.0,12.0,2010,10, Louisiana , Caddo , Shreveport ,0.48,2180.0
8071,669277, , Republican,2, Bryan Wooley,248970,,, , http://staticresults.sos.louisiana.gov/1022010_MultiParish.html, Mayor, RBH,1989,18.12, Primary Election,2010,12,2014.0,12.0,2010,10, Louisiana , Caddo , Shreveport ,0.48,2180.0
8087,741370, , Nonpartisan,92, (I) St. Sen. Dave Munson,139174,662,2.2, , http://www.siouxfalls.org/Council/Cityclerk/election_information/2006_mayoral_race/posted_results, Mayor, Hikikomori Blitzkrieg!,7206,24.28, Primary Election,2006,5,2010.0,5.0,2006,4, South Dakota , Minnehaha , Sioux Falls ,3.62,2385.0
8088,741370, , Nonpartisan,92, Bruce R. Halverson,280301,216,0.72, , http://www.siouxfalls.org/Council/Cityclerk/election_information/2006_mayoral_race/posted_results, Mayor, Hikikomori Blitzkrieg!,7206,24.28, Primary Election,2006,5,2010.0,5.0,2006,4, South Dakota , Minnehaha , Sioux Falls ,3.62,2385.0
8089,741370, , Nonpartisan,92, Vernon Brown,280298,133,0.44, , http://www.siouxfalls.org/Council/Cityclerk/election_information/2006_mayoral_race/posted_results, Mayor, Hikikomori Blitzkrieg!,7206,24.28, Primary Election,2006,5,2010.0,5.0,2006,4, South Dakota , Minnehaha , Sioux Falls ,3.62,2385.0
8090,741370, , Nonpartisan,92, City Councilmember Darrin Smith,280302,79,0.26, , http://www.siouxfalls.org/Council/Cityclerk/election_information/2006_mayoral_race/posted_results, Mayor, Hikikomori Blitzkrieg!,7206,24.28, Primary Election,2006,5,2010.0,5.0,2006,4, South Dakota , Minnehaha , Sioux Falls ,3.62,2385.0
8091,741370, , Nonpartisan,92," Catherine ""Casey"" Murschel",25519,,, , http://www.siouxfalls.org/Council/Cityclerk/election_information/2006_mayoral_race/posted_results, Mayor, Hikikomori Blitzkrieg!,7206,24.28, Primary Election,2006,5,2010.0,5.0,2006,4, South Dakota , Minnehaha , Sioux Falls ,3.62,2385.0
8302,693387, http://houstonformayor.net/, Nonpartisan,92, Mike Houston,79192,74,0.41, Sangamon County Clerk, , Mayor, ev,2108,15.72, Primary Election,2011,5,2015.0,5.0,2011,2, Illinois , Sangamon , Springfield ,0.41,2223.0
8303,693387, , Nonpartisan,92, Sheila Stocks-Smith,260299,,, Sangamon County Clerk, , Mayor, ev,2108,15.72, Primary Election,2011,5,2015.0,5.0,2011,2, Illinois , Sangamon , Springfield ,0.41,2223.0
8447,556609, , Nonpartisan,92, Rick Baker,208317,292,0.79, , http://www.votepinellas.com/index.php?id=1248, Mayor, RBH,1989,14.84, Primary Election,2001,4,2006.0,1.0,2001,2, Florida , Pinellas , St. Petersburg ,1.15,1722.0
8448,556609, http://www.kathleenford.com/, Nonpartisan,92, Kathleen S. Ford,221627,133,0.36, , http://www.votepinellas.com/index.php?id=1248, Mayor, RBH,1989,14.84, Primary Election,2001,4,2006.0,1.0,2001,2, Florida , Pinellas , St. Petersburg ,1.15,1722.0
8449,556609, http://larrywilliamsformayor.com/, Nonpartisan,92, Larry J. Williams,221631,,, , http://www.votepinellas.com/index.php?id=1248, Mayor, RBH,1989,14.84, Primary Election,2001,4,2006.0,1.0,2001,2, Florida , Pinellas , St. Petersburg ,1.15,1722.0
8452,556610, http://billfosterformayor.com/home.html, Nonpartisan,92, Bill Foster,221636,264,0.72, , http://enr.votepinellas.com/FL/Pinellas/10506/16222/en/summary.html, Mayor, RBH,1989,14.93, Primary Election,2010,1,2014.0,1.0,2009,9, Florida , Pinellas , St. Petersburg ,1.38,1723.0
8453,556610, http://www.kathleenford.com/, Nonpartisan,92, Kathleen S. Ford,221627,120,0.33, , http://enr.votepinellas.com/FL/Pinellas/10506/16222/en/summary.html, Mayor, RBH,1989,14.93, Primary Election,2010,1,2014.0,1.0,2009,9, Florida , Pinellas , St. Petersburg ,1.38,1723.0
8454,556610, http://www.gibbonsformayor.com/, Nonpartisan,92, Deveron Gibbons,221637,119,0.33, , http://enr.votepinellas.com/FL/Pinellas/10506/16222/en/summary.html, Mayor, RBH,1989,14.93, Primary Election,2010,1,2014.0,1.0,2009,9, Florida , Pinellas , St. Petersburg ,1.38,1723.0
8455,556610, http://www.scottwagman.com/, Nonpartisan,92, Scott Wagman,221638,,, , http://enr.votepinellas.com/FL/Pinellas/10506/16222/en/summary.html, Mayor, RBH,1989,14.93, Primary Election,2010,1,2014.0,1.0,2009,9, Florida , Pinellas , St. Petersburg ,1.38,1723.0
8793,820827, , Nonpartisan,92," Carleton S. ""Carty"" Finkbeiner",17168,334,0.51, , , Mayor, RBH,1989,,,1994,1,1998.0,1.0,1993,9, Ohio , Lucas , Toledo ,0.51,2981.0
8794,820827, , Nonpartisan,92, Mike Ferner,246686,,, , , Mayor, RBH,1989,,,1994,1,1998.0,1.0,1993,9, Ohio , Lucas , Toledo ,0.51,2981.0
8813,820830, , Nonpartisan,92," Mayor Carleton S. ""Carty"" Finkbeiner",17168,2,0.01, , http://co.lucas.oh.us/DocumentCenter/View/55187, Mayor, RBH,1989,13.39, Nonpartisan Primary Election,2006,1,2010.0,1.0,2005,9, Ohio , Lucas , Toledo ,0.01,2984.0
8814,820830, , Nonpartisan,92, (I) Mayor Jack Ford,76618,,, , http://co.lucas.oh.us/DocumentCenter/View/55187, Mayor, RBH,1989,13.39, Nonpartisan Primary Election,2006,1,2010.0,1.0,2005,9, Ohio , Lucas , Toledo ,0.01,2984.0
8848,569791, , Nonpartisan,92, Joan Wagnon,22656,0,0.0," Ottawa Herald, 2/26/1997 (totals given for Wagnon and Kelley, a total vote given, no further totals noted, other than 16% for Roy and 1% for Phelps)", , Mayor, RBH,1989,,,1997,4,2001.0,4.0,1997,2, Kansas , Shawnee , Topeka ,0.0,1791.0
8849,569791, , Nonpartisan,92, Jim Kelley,224355,0,0.0," Ottawa Herald, 2/26/1997 (totals given for Wagnon and Kelley, a total vote given, no further totals noted, other than 16% for Roy and 1% for Phelps)", , Mayor, RBH,1989,,,1997,4,2001.0,4.0,1997,2, Kansas , Shawnee , Topeka ,0.0,1791.0
8850,569791, , Nonpartisan,92, Others,191,,," Ottawa Herald, 2/26/1997 (totals given for Wagnon and Kelley, a total vote given, no further totals noted, other than 16% for Roy and 1% for Phelps)", , Mayor, RBH,1989,,,1997,4,2001.0,4.0,1997,2, Kansas , Shawnee , Topeka ,0.0,1791.0
8901,654312, http://www.mercercounty.org/freeholders/free_meet_tm.htm, Nonpartisan,92, Freeholder Tony Mack,14166,332,3.04, , http://www.state.nj.us/counties/mercer/officials/clerk/news/0511ElectionResult_dtl.htm#cont1, Mayor, Mr. Matt,6454,13.16, Nonpartisan Primary Election,2010,7,2014.0,7.0,2010,5, New Jersey , Mercer , Trenton ,6.71,2132.0
8902,654312, , Nonpartisan,92, Manuel Segura,245397,222,2.04, , http://www.state.nj.us/counties/mercer/officials/clerk/news/0511ElectionResult_dtl.htm#cont1, Mayor, Mr. Matt,6454,13.16, Nonpartisan Primary Election,2010,7,2014.0,7.0,2010,5, New Jersey , Mercer , Trenton ,6.71,2132.0
8903,654312, , Nonpartisan,92, Eric Jackson,245398,142,1.3, , http://www.state.nj.us/counties/mercer/officials/clerk/news/0511ElectionResult_dtl.htm#cont1, Mayor, Mr. Matt,6454,13.16, Nonpartisan Primary Election,2010,7,2014.0,7.0,2010,5, New Jersey , Mercer , Trenton ,6.71,2132.0
8904,654312, , Nonpartisan,92, John E. Harmon,107125,36,0.33, , http://www.state.nj.us/counties/mercer/officials/clerk/news/0511ElectionResult_dtl.htm#cont1, Mayor, Mr. Matt,6454,13.16, Nonpartisan Primary Election,2010,7,2014.0,7.0,2010,5, New Jersey , Mercer , Trenton ,6.71,2132.0
8905,654312, , Nonpartisan,92, Frank Weeden,107126,,, , http://www.state.nj.us/counties/mercer/officials/clerk/news/0511ElectionResult_dtl.htm#cont1, Mayor, Mr. Matt,6454,13.16, Nonpartisan Primary Election,2010,7,2014.0,7.0,2010,5, New Jersey , Mercer , Trenton ,6.71,2132.0
9112,674691, , The Rooff Team,4423, (I) Mayor John Rooff,238088,34,0.27, , http://co.black-hawk.ia.us/electionoffice/officialresults/01%2011%20Mun%20sum.htm, Mayor, RBH,1989,18.22, General Election,2002,1,2004.0,1.0,2001,11, Iowa , Black Hawk , Waterloo ,0.32,2189.0
9113,674691, , Independent,5, Don Hoth,249875,6,0.05, , http://co.black-hawk.ia.us/electionoffice/officialresults/01%2011%20Mun%20sum.htm, Mayor, RBH,1989,18.22, General Election,2002,1,2004.0,1.0,2001,11, Iowa , Black Hawk , Waterloo ,0.32,2189.0
9114,674691, http://www.krauseforiowa.com/, Independent,5, St. Rep. Bob Krause,56021,,, , http://co.black-hawk.ia.us/electionoffice/officialresults/01%2011%20Mun%20sum.htm, Mayor, RBH,1989,18.22, General Election,2002,1,2004.0,1.0,2001,11, Iowa , Black Hawk , Waterloo ,0.32,2189.0
9234,512699, , Nonpartisan,92, St. Rep. Carlos Mayans,207902,48,0.09,  Write-ins: , http://www.sedgwickcounty.org/elections/election_results/Gen03/2003gen_write-in_canvass.pdf, Mayor, RBH,1989,15.79, General Election,2003,4,2007.0,4.0,2003,4, Kansas , Sedgwick , Wichita ,0.12,1407.0
9235,512699, , Nonpartisan,92, (W) Jane Knight,207906,14,0.03,  Write-ins: , http://www.sedgwickcounty.org/elections/election_results/Gen03/2003gen_write-in_canvass.pdf, Mayor, RBH,1989,15.79, General Election,2003,4,2007.0,4.0,2003,4, Kansas , Sedgwick , Wichita ,0.12,1407.0
9236,512699, , Nonpartisan,92, Bill Warren,207903,,,  Write-ins: , http://www.sedgwickcounty.org/elections/election_results/Gen03/2003gen_write-in_canvass.pdf, Mayor, RBH,1989,15.79, General Election,2003,4,2007.0,4.0,2003,4, Kansas , Sedgwick , Wichita ,0.12,1407.0
9237,512701, , Nonpartisan,92, St. Rep. Carlos Mayans,207902,299,0.69, , http://www.sedgwickcounty.org/elections/election_results/Prim03/index.html, Mayor, RBH,1989,12.64, Primary Election,2003,4,2007.0,4.0,2003,2, Kansas , Sedgwick , Wichita ,2.6,1409.0
9238,512701, , Nonpartisan,92, Bill Warren,207903,230,0.53, , http://www.sedgwickcounty.org/elections/election_results/Prim03/index.html, Mayor, RBH,1989,12.64, Primary Election,2003,4,2007.0,4.0,2003,2, Kansas , Sedgwick , Wichita ,2.6,1409.0
9239,512701, , Nonpartisan,92, Joan Cole,207904,171,0.39, , http://www.sedgwickcounty.org/elections/election_results/Prim03/index.html, Mayor, RBH,1989,12.64, Primary Election,2003,4,2007.0,4.0,2003,2, Kansas , Sedgwick , Wichita ,2.6,1409.0
9240,512701, , Nonpartisan,92, Bill Gale,19229,121,0.28, , http://www.sedgwickcounty.org/elections/election_results/Prim03/index.html, Mayor, RBH,1989,12.64, Primary Election,2003,4,2007.0,4.0,2003,2, Kansas , Sedgwick , Wichita ,2.6,1409.0
