,CandID
4860,56761
4861,216331
4862,146566
4863,12095
4864,12600
4865,56639
4866,231708
4867,151855
4868,163671
4869,163672
4870,163673
4871,258554
4872,30855
4873,991
4874,3343
4875,3346
4876,3347
4877,3348
4878,4662
4879,61454
4880,64860
4881,55207
4882,64861
4883,64863
4884,64865
4885,64867
4886,61460
4887,64846
4888,64847
4889,64848
4890,61149
4891,18716
4892,61451
4893,61452
4894,61453
4895,61448
4896,61449
4897,61450
4898,61005
4899,61146
4900,61150
4901,61151
4902,61152
4903,61153
4904,61145
4905,61147
4906,61148
4907,61142
4908,61143
4909,61002
4910,61144
4911,190744
4912,60996
4913,61003
4914,61006
4915,56354
4916,56498
4917,56356
4918,56499
4919,60994
4920,60998
4921,56355
4922,56358
4923,56359
4924,56117
4925,56348
4926,56352
4927,56119
4928,56351
4929,56347
4930,56350
4931,56118
4932,56113
4933,56120
4934,56110
4935,56099
4936,56115
4937,56101
4938,56111
4939,56112
4940,56100
4941,56107
4942,56108
4943,56109
4944,51314
4945,56102
4946,56103
4947,56104
4948,56105
4949,108652
4950,231383
4951,363144
4952,363141
4953,363142
4954,363143
4955,8656
4956,55474
4957,55475
4958,55476
4959,55477
4960,55478
4961,55479
4962,55480
4963,56097
4964,56098
4965,363224
4966,103878
4967,55212
4968,55213
4969,55214
4970,55210
4971,55215
4972,55216
4973,55217
4974,363029
4975,55208
4976,55469
4977,55470
4978,55471
4979,55472
4980,55473
4981,363351
4982,55038
4983,55209
4984,55211
4985,103719
4986,254281
4987,363363
4988,363360
4989,363361
4990,363000
4991,363362
4992,54780
4993,55059
4994,55060
4995,55062
4996,55206
4997,53886
4998,253753
4999,363001
5000,55034
5001,55035
5002,33349
5003,253751
5004,253752
5005,103868
5006,53890
5007,55036
5008,55037
5009,53938
5010,253804
5011,230983
5012,54782
5013,53936
5014,252414
5015,230946
5016,254199
5017,4199
5018,53927
5019,252422
5020,36478
5021,252648
5022,252420
5023,53893
5024,53894
5025,53881
5026,38482
5027,36480
5028,255455
5029,39198
5030,53882
5031,53884
5032,53885
5033,53887
5034,227302
5035,103720
5036,19144
5037,38481
5038,53823
5039,16815
5040,252699
5041,27341
5042,39196
5043,1272
5044,53817
5045,53818
5046,39630
5047,17865
5048,275020
5049,39609
5050,39611
5051,24900
5052,33397
5053,31868
5054,100829
5055,275021
5056,39197
5057,39623
5058,39625
5059,2057
5060,22641
5061,43705
5062,12111
5063,53699
5064,245782
5065,367
5066,103728
5067,117440
5068,236947
5069,39619
5070,16711
5071,39620
5072,19349
5073,22640
5074,12121
5075,217385
5076,217386
5077,275022
5078,488
5079,365
5080,30884
5081,16716
5082,203
5083,24243
5084,24180
5085,489
5086,43915
5087,43913
5088,43911
5089,43914
5090,43916
5091,43918
5092,43917
5093,94618
5094,24245
5095,2056
5096,2350
5097,2351
5098,1263
5099,15857
5100,318598
5101,81719
5102,1260
5103,2423
5104,67281
5105,122673
5106,129297
5107,251727
5108,132388
5109,278659
5110,219767
5111,41991
5112,364
5113,253441
5114,2951
5115,259369
5116,259374
5117,259372
5118,259373
5119,259371
5120,251902
5121,259370
5122,68252
5123,1219
5124,3557
5125,67280
5126,41985
5127,21229
5128,315715
5129,338978
5130,348654
5131,348651
5132,348653
5133,348652
5134,253795
5135,104429
5136,72955
5137,252416
5138,254191
5139,254310
5140,254311
5141,227303
5142,6617
5143,252809
5144,167723
5145,252810
5146,252826
5147,59418
5148,252827
5149,252828
5150,252829
5151,266501
5152,255474
5153,21917
5154,266502
5155,266500
5156,266493
5157,266459
5158,273234
5159,273235
5160,265898
5161,265899
5162,273229
5163,273230
5164,273231
5165,273232
5166,273233
5167,220918
5168,76927
5169,245516
5170,14536
5171,132843
5172,245785
5173,245781
5174,16744
5175,245783
5176,245784
5177,245780
5178,245515
5179,245517
5180,23322
5181,37305
5182,37290
5183,37306
5184,37310
5185,26668
5186,37307
5187,37315
5188,37319
5189,37318
5190,37324
5191,37321
5192,35356
5193,37329
5194,37330
5195,37331
5196,37339
5197,37340
5198,37341
5199,37344
5200,37343
5201,37345
5202,37407
5203,37448
5204,37451
5205,37452
5206,37449
5207,37455
5208,37459
5209,37458
5210,37456
5211,37474
5212,37479
5213,36038
5214,37482
5215,37490
5216,37487
5217,37381
5218,37405
5219,35077
5220,37406
5221,35018
5222,45233
5223,37388
5224,37384
5225,37387
5226,37389
5227,37263
5228,37265
5229,223678
5230,53635
5231,41869
5232,45365
5233,37266
5234,37267
5235,35079
5236,35070
5237,35073
5238,34543
5239,35157
5240,35161
5241,35160
5242,35080
5243,35074
5244,35075
5245,35076
5246,35069
5247,35071
5248,35014
5249,34544
5250,35017
5251,26911
5252,34550
5253,34548
5254,223614
5255,178283
5256,223615
5257,43660
5258,44349
5259,223613
5260,223612
5261,223602
5262,223601
5263,223611
5264,223610
5265,26011
5266,26004
5267,34706
5268,223600
5269,223603
5270,223604
5271,8199
5272,26006
5273,26008
5274,244933
5275,223619
5276,244937
5277,244935
5278,244936
5279,244934
5280,26013
5281,291973
5282,26015
5283,43864
5284,34561
5285,244938
5286,34562
5287,34563
5288,34564
5289,34565
5290,34721
5291,223585
5292,44935
5293,223588
5294,43743
5295,223587
5296,223586
5297,34567
5298,34568
5299,34569
5300,34570
5301,34800
5302,34801
5303,34802
5304,34803
5305,34804
5306,33445
5307,309025
5308,309026
5309,309028
5310,309029
5311,7411
5312,34818
5313,34822
5314,175784
5315,34687
5316,33443
5317,42367
5318,175782
5319,175785
5320,175783
5321,34688
5322,34689
5323,299982
5324,6252
5325,25999
5326,26000
5327,16775
5328,299981
5329,22048
5330,22055
5331,22052
5332,22049
5333,22051
5334,22054
5335,22053
5336,22043
5337,8077
5338,35460
5339,8082
5340,287426
5341,22044
5342,22045
5343,22046
5344,22047
5345,41565
5346,41564
5347,8079
5348,41566
5349,22042
5350,16773
5351,66983
5352,145115
5353,43097
5354,220187
5355,8080
5356,297457
5357,23468
5358,43087
5359,42078
5360,22039
5361,22040
5362,22041
5363,3894
5364,41368
5365,17786
5366,7259
5367,42077
5368,19443
5369,41726
5370,22037
5371,22038
5372,19171
5373,45692
5374,8078
5375,45694
5376,45695
5377,22033
5378,22034
5379,22035
5380,22036
5381,490
5382,13
5383,491
5384,2341
5385,22031
5386,21058
5387,22032
5388,374
5389,17909
5390,39580
5391,205
5392,8291
5393,40473
5394,38823
5395,65799
5396,65807
5397,3553
5398,41441
5399,2339
5400,2338
5401,2340
5402,6570
5403,8290
5404,16209
5405,7245
5406,179378
5407,3743
5408,1508
5409,3744
5410,43197
5411,112495
5412,65245
5413,123369
5414,23578
5415,91786
5416,123370
5417,131305
5418,13230
5419,131304
5420,24408
5421,8294
5422,24394
5423,20513
5424,38744
5425,8577
5426,33204
5427,106640
5428,52440
5429,219802
5430,237334
5431,86975
5432,245405
5433,110831
5434,275163
5435,237335
5436,23581
5437,14809
5438,23383
5439,203601
5440,24190
5441,23565
5442,24724
5443,12167
5444,152224
5445,17809
5446,179883
5447,3890
5448,263420
5449,25179
5450,23810
5451,25009
5452,338983
5453,338981
5454,24734
5455,332718
5456,336111
5457,259030
5458,363416
5459,41864
5460,41865
5461,43649
5462,44776
5463,43631
5464,275033
5465,230797
5466,43273
5467,43274
5468,43275
5469,43276
5470,179863
5471,44901
5472,43857
5473,26908
5474,307127
5475,307129
5476,307130
5477,42369
5478,42381
5479,42405
5480,303969
5481,6228
5482,303966
5483,303968
5484,20579
5485,42391
5486,299985
5487,40472
5488,35684
5489,42403
5490,42401
5491,16766
5492,42400
5493,42402
5494,38488
5495,287427
5496,43237
5497,43238
5498,43239
5499,43240
5500,43241
5501,41569
5502,275031
5503,275032
5504,41568
5505,41570
5506,41571
5507,41572
5508,41589
5509,41590
5510,41588
5511,41591
5512,41594
5513,41593
5514,41596
5515,41592
5516,41595
5517,41598
5518,41599
5519,41597
5520,43357
5521,32005
5522,176071
5523,176072
5524,176073
5525,176074
5526,220185
5527,43356
5528,43355
5529,19181
5530,3945
5531,45698
5532,8737
5533,45700
5534,45699
5535,12158
5536,370
5537,41600
5538,17784
5539,41605
5540,24211
5541,1310
5542,41887
5543,20914
5544,23464
5545,282019
5546,8726
5547,41604
5548,41601
5549,41603
5550,16788
5551,3880
5552,3881
5553,3879
5554,3878
5555,3883
5556,3884
5557,3882
5558,41348
5559,52810
5560,52812
5561,118288
5562,123363
5563,123368
5564,123367
5565,131307
5566,131308
5567,220739
5568,123365
5569,123366
5570,118169
5571,123364
5572,23386
5573,241848
5574,245407
5575,245412
5576,245410
5577,245411
5578,372
5579,245409
5580,244913
5581,275164
5582,34021
5583,244378
5584,244912
5585,62072
5586,124634
5587,245044
5588,245408
5589,338984
5590,25237
5591,328115
5592,34468
5593,338985
5594,380865
5595,24075
5596,258963
5597,258804
5598,380864
5599,100641
5600,100642
5601,26379
5602,100643
5603,215423
5604,153756
5605,215424
5606,215425
5607,100638
5608,156258
5609,94304
5610,100635
5611,100239
5612,156263
5613,156262
5614,100238
5615,156264
5616,71276
5617,94307
5618,156269
5619,161670
5620,99345
5621,161668
5622,161667
5623,161669
5624,4977
5625,36714
5626,71415
5627,161664
5628,161665
5629,161666
5630,162056
5631,35469
5632,162057
5633,162059
5634,162058
5635,71277
5636,156384
5637,4547
5638,157074
5639,71416
5640,36507
5641,8574
5642,160518
5643,8562
5644,160519
5645,33476
5646,17918
5647,160657
5648,160520
5649,8565
5650,160521
5651,160522
5652,19286
5653,8573
5654,17919
5655,8564
5656,8563
5657,31067
5658,31068
5659,8575
5660,163612
5661,163614
5662,71417
5663,8571
5664,8572
5665,92601
5666,92604
5667,8561
5668,71461
5669,71462
5670,7148
5671,8556
5672,9603
5673,163608
5674,297264
5675,8555
5676,448
5677,6296
5678,71427
5679,8567
5680,8568
5681,8554
5682,80841
5683,527
5684,7147
5685,1385
5686,71418
5687,71419
5688,376
5689,71420
5690,528
5691,71424
5692,71425
5693,71426
5694,4532
5695,4533
5696,4264
5697,7150
5698,4529
5699,8560
5700,6624
5701,9582
5702,7145
5703,137590
5704,9577
5705,136144
5706,139623
5707,9598
5708,207741
5709,221619
5710,265942
5711,221620
5712,264813
5713,252776
5714,17138
5715,359129
5716,346042
5717,346857
5718,346860
5719,376204
5720,376205
5721,375752
5722,247391
5723,151280
5724,163747
5725,247392
5726,274379
5727,274549
5728,247562
5729,4534
5730,4536
5731,247543
5732,209
5733,7146
5734,9605
5735,34656
5736,79578
5737,9572
5738,31330
5739,79674
5740,151325
5741,346864
5742,346858
5743,346859
5744,100667
5745,100668
5746,104317
5747,159715
5748,159713
5749,159711
5750,100669
5751,100671
5752,159716
5753,104315
5754,72408
5755,159717
5756,94367
5757,18751
5758,36703
5759,100672
5760,159718
5761,4210
5762,159719
5763,163456
5764,170428
5765,170557
5766,99960
5767,100673
5768,100674
5769,159720
5770,159676
5771,159750
5772,163455
5773,163457
5774,163458
5775,163459
5776,161366
5777,36680
5778,100675
5779,159675
5780,159673
5781,159674
5782,100677
5783,159726
5784,159749
5785,159745
5786,159447
5787,162206
5788,162207
5789,36684
5790,159640
5791,159641
5792,157996
5793,163451
5794,163453
5795,163452
5796,158667
5797,163454
5798,100678
5799,100679
5800,99172
5801,4643
5802,159642
5803,159751
5804,156840
5805,149841
5806,44226
5807,162205
5808,99272
5809,100680
5810,99183
5811,157997
5812,153717
5813,158975
5814,158977
5815,158976
5816,162282
5817,162283
5818,100240
5819,100241
5820,157998
5821,157999
5822,100007
5823,158649
5824,158651
5825,158653
5826,158652
5827,100242
5828,100243
5829,158002
5830,158000
5831,158001
5832,158647
5833,158085
5834,158648
5835,99282
5836,99409
5837,158003
5838,160188
5839,160187
5840,160189
5841,158105
5842,160190
5843,71601
5844,59515
5845,99176
5846,158004
5847,158874
5848,158878
5849,158879
5850,159445
5851,153716
5852,71599
5853,71598
5854,158005
5855,158007
5856,99184
5857,99175
5858,33560
5859,157139
5860,99283
5861,157141
5862,157140
5863,71600
5864,158009
5865,158011
5866,156763
5867,86914
5868,153669
5869,160312
5870,158430
5871,162198
5872,162197
5873,71602
5874,36521
5875,172561
5876,159638
5877,161343
5878,161344
5879,71604
5880,71603
5881,159636
5882,153859
5883,159637
5884,157198
5885,159583
5886,23786
5887,71605
5888,154977
5889,154979
5890,154980
5891,158202
5892,71606
5893,158429
5894,159639
5895,34475
5896,153825
5897,34474
5898,154968
5899,154969
5900,154971
5901,154972
5902,154973
5903,154974
5904,287
5905,15649
5906,158431
5907,77387
5908,162260
5909,158225
5910,158226
5911,158227
5912,4376
5913,137977
5914,158228
5915,158206
5916,158207
5917,153829
5918,14605
5919,153860
5920,153861
5921,34470
5922,210
5923,159629
5924,43259
5925,75419
5926,148587
5927,211
5928,273299
5929,34469
5930,31307
5931,22823
5932,1357
5933,4373
5934,153848
5935,153849
5936,157142
5937,157143
5938,157144
5939,154395
5940,157145
5941,157146
5942,247997
5943,8168
5944,56
5945,159776
5946,159775
5947,95705
5948,8167
5949,43256
5950,159778
5951,159777
5952,4384
5953,8169
5954,6971
5955,117
5956,54
5957,41487
5958,75515
5959,7033
5960,43257
5961,14612
5962,15760
5963,75700
5964,43261
5965,75726
5966,3897
5967,41484
5968,41483
5969,4381
5970,41488
5971,41485
5972,41486
5973,4375
5974,72506
5975,288
5976,178957
5977,1366
5978,6921
5979,176620
5980,178430
5981,181572
5982,200371
5983,3901
5984,20454
5985,1333
5986,187641
5987,11121
5988,283426
5989,301689
5990,41489
5991,302081
5992,301803
5993,94423
5994,161359
5995,161362
5996,161361
5997,159446
5998,224253
5999,224244
6000,224254
6001,211425
6002,211428
6003,211426
6004,211429
6005,211427
6006,159723
6007,159722
6008,159721
6009,159724
6010,223834
6011,159670
6012,159671
6013,159672
6014,207499
6015,207500
6016,94356
6017,207498
6018,158760
6019,159643
6020,159644
6021,99177
6022,211404
6023,158444
6024,153774
6025,211448
6026,211449
6027,211450
6028,164649
6029,158021
6030,158024
6031,99269
6032,164105
6033,94371
6034,159882
6035,164103
6036,164106
6037,164104
6038,158087
6039,158088
6040,164090
6041,164091
6042,164089
6043,164092
6044,164094
6045,164093
6046,158082
6047,158093
6048,164324
6049,164325
6050,86921
6051,153702
6052,158116
6053,156843
6054,159677
6055,159438
6056,159678
6057,159680
6058,159679
6059,158119
6060,158120
6061,158121
6062,159441
6063,159440
6064,159439
6065,159442
6066,156757
6067,159443
6068,159444
6069,158756
6070,158142
6071,158188
6072,158189
6073,188240
6074,188242
6075,188241
6076,188243
6077,158190
6078,158191
6079,158192
6080,158194
6081,158193
6082,161331
6083,212024
6084,212190
6085,36520
6086,158198
6087,212023
6088,188237
6089,156782
6090,212025
6091,158201
6092,159682
6093,159681
6094,172341
6095,4875
6096,153816
6097,163702
6098,157213
6099,153826
6100,157212
6101,157210
6102,157211
6103,156787
6104,158747
6105,159602
6106,153827
6107,17927
6108,157202
6109,157204
6110,157206
6111,157201
6112,157205
6113,157203
6114,16835
6115,157199
6116,98947
6117,153836
6118,153837
6119,187230
6120,158229
6121,158230
6122,12329
6123,159630
6124,159631
6125,33561
6126,6295
6127,159632
6128,144196
6129,158432
6130,1343
6131,158433
6132,158434
6133,159609
6134,161326
6135,154404
6136,144197
6137,154403
6138,154405
6139,159851
6140,159852
6141,144195
6142,2989
6143,186349
6144,8170
6145,4377
6146,4372
6147,75702
6148,75703
6149,75704
6150,4374
6151,4378
6152,4379
6153,99466
6154,99475
6155,99477
6156,263750
6157,99479
6158,99480
6159,99461
6160,99481
6161,99482
6162,55717
6163,99485
6164,99486
6165,99487
6166,36690
6167,4990
6168,99490
6169,183705
6170,99491
6171,173302
6172,99414
6173,99492
6174,173301
6175,173300
6176,99463
6177,99465
6178,183700
6179,344436
6180,330076
6181,246486
6182,246487
6183,246488
6184,71336
6185,246489
6186,246490
6187,330053
6188,330056
6189,183713
6190,330055
6191,330054
6192,43831
6193,104707
6194,246491
6195,157807
6196,71337
6197,169264
6198,330093
6199,330092
6200,330094
6201,227274
6202,71338
6203,36539
6204,246507
6205,227275
6206,71442
6207,71441
6208,63926
6209,169265
6210,136060
6211,47272
6212,50349
6213,71443
6214,71444
6215,38511
6216,208763
6217,167045
6218,208762
6219,208759
6220,208761
6221,208760
6222,71445
6223,71446
6224,290879
6225,290881
6226,290880
6227,290878
6228,290882
6229,290883
6230,71447
6231,173420
6232,65607
6233,71449
6234,71448
6235,158672
6236,63
6237,247078
6238,247079
6239,71450
6240,92661
6241,71451
6242,92658
6243,158673
6244,177954
6245,177955
6246,19395
6247,297266
6248,31992
6249,38586
6250,63912
6251,4326
6252,158674
6253,75653
6254,31313
6255,43279
6256,119
6257,8296
6258,56552
6259,118
6260,64
6261,213
6262,40972
6263,4323
6264,20174
6265,19316
6266,6428
6267,55153
6268,178541
6269,178542
6270,126078
6271,189034
6272,14616
6273,196267
6274,69596
6275,281306
6276,258956
6277,277098
6278,291285
6279,300374
6280,379096
6281,390340
6282,247082
6283,247083
6284,378
6285,68297
6286,390172
6287,390173
6288,390171
6289,387957
6290,390174
6291,249401
6292,330328
6293,330329
6294,4321
6295,4322
6296,4320
6297,330327
6298,41413
6299,41407
6300,62890
6301,41409
6302,41411
6303,41410
6304,41416
6305,197224
6306,197225
6307,55338
6308,198001
6309,69032
6310,63477
6311,259100
6312,300375
6313,203797
6314,277097
6315,69230
6316,300376
6317,300501
6318,300377
6319,341101
6320,103177
6321,91928
6322,103325
6323,190573
6324,103207
6325,191820
6326,228781
6327,103208
6328,196803
6329,262910
6330,204542
6331,204543
6332,103300
6333,91925
6334,103336
6335,103335
6336,228775
6337,16056
6338,103337
6339,191303
6340,15949
6341,103304
6342,223882
6343,206604
6344,103308
6345,4989
6346,103339
6347,103149
6348,191144
6349,228784
6350,228785
6351,228786
6352,228787
6353,228788
6354,191831
6355,191824
6356,103148
6357,223880
6358,103159
6359,103160
6360,228693
6361,191798
6362,228694
6363,216025
6364,228695
6365,104299
6366,191683
6367,18668
6368,100244
6369,223879
6370,223881
6371,228696
6372,228697
6373,228698
6374,16011
6375,217818
6376,16019
6377,228700
6378,228699
6379,228701
6380,16012
6381,99418
6382,16041
6383,99424
6384,149513
6385,15837
6386,16053
6387,216017
6388,216018
6389,216019
6390,216020
6391,216021
6392,216022
6393,216023
6394,191327
6395,216024
6396,191305
6397,100245
6398,216049
6399,362246
6400,167756
6401,217812
6402,217811
6403,167063
6404,211291
6405,211160
6406,16004
6407,18810
6408,59845
6409,71302
6410,71303
6411,228769
6412,228765
6413,217862
6414,228768
6415,228767
6416,228766
6417,71304
6418,15838
6419,222913
6420,222914
6421,71305
6422,71306
6423,99366
6424,328948
6425,328949
6426,328951
6427,328950
6428,328947
6429,328952
6430,71307
6431,71308
6432,71608
6433,71607
6434,15960
6435,175240
6436,175241
6437,175242
6438,15944
6439,217824
6440,217825
6441,47274
6442,362255
6443,228646
6444,362254
6445,362253
6446,71609
6447,71610
6448,228648
6449,228647
6450,217890
6451,228649
6452,4725
6453,77374
6454,217865
6455,217866
6456,228814
6457,71611
6458,10699
6459,10705
6460,10708
6461,274209
6462,274212
6463,274213
6464,274211
6465,274210
6466,4712
6467,274225
6468,220697
6469,33568
6470,8503
6471,8504
6472,220696
6473,13238
6474,95559
6475,220694
6476,220695
6477,20517
6478,15825
6479,220692
6480,2370
6481,126452
6482,220691
6483,220693
6484,214
6485,10702
6486,493
6487,62909
6488,58504
6489,15768
6490,58498
6491,8505
6492,217867
6493,1430
6494,382
6495,220821
6496,492
6497,58491
6498,13596
6499,25531
6500,20593
6501,58496
6502,58497
6503,2369
6504,58864
6505,25533
6506,104715
6507,112549
6508,1439
6509,33751
6510,3914
6511,236288
6512,204644
6513,236289
6514,100849
6515,22824
6516,339016
6517,3913
6518,204635
6519,21188
6520,135396
6521,343317
6522,228808
6523,228807
6524,228804
6525,228802
6526,228800
6527,228801
6528,228803
6529,228790
6530,228794
6531,228793
6532,228792
6533,228789
6534,228795
6535,228791
6536,228799
6537,228797
6538,228796
6539,228798
6540,228809
6541,228857
6542,228847
6543,228820
6544,217845
6545,228842
6546,228840
6547,228841
6548,228815
6549,228846
6550,228844
6551,228845
6552,228843
6553,228816
6554,228821
6555,228826
6556,228825
6557,228822
6558,228823
6559,228824
6560,217886
6561,217889
6562,217891
6563,106976
6564,217810
6565,217809
6566,217899
6567,3910
6568,370655
6569,370654
6570,370653
6571,25536
6572,25535
6573,25534
6574,78505
6575,220830
6576,220831
6577,25532
6578,71494
6579,128066
6580,135021
6581,135022
6582,71843
6583,45927
6584,339017
6585,339018
6586,44894
6587,44887
6588,44895
6589,44896
6590,44897
6591,19606
6592,19618
6593,295442
6594,44898
6595,44899
6596,162662
6597,44900
6598,162684
6599,295444
6600,295443
6601,295445
6602,44902
6603,295447
6604,19602
6605,295446
6606,44905
6607,44906
6608,295448
6609,74064
6610,295449
6611,44907
6612,44908
6613,217119
6614,217118
6615,205178
6616,109689
6617,44909
6618,44910
6619,295450
6620,19604
6621,295451
6622,44911
6623,44912
6624,295400
6625,44913
6626,295452
6627,295453
6628,39535
6629,295455
6630,295454
6631,295457
6632,295456
6633,19598
6634,295458
6635,39526
6636,39523
6637,237310
6638,295459
6639,39531
6640,295460
6641,295461
6642,295462
6643,295463
6644,4872
6645,295464
6646,295465
6647,39513
6648,295466
6649,39884
6650,39500
6651,217049
6652,247324
6653,216635
6654,19593
6655,247325
6656,1951
6657,229259
6658,39874
6659,229262
6660,217081
6661,39501
6662,229263
6663,229265
6664,229264
6665,39502
6666,34342
6667,39527
6668,216634
6669,19359
6670,216631
6671,216633
6672,216632
6673,176231
6674,34341
6675,13600
6676,39897
6677,229280
6678,229283
6679,229281
6680,4711
6681,39900
6682,39902
6683,176230
6684,176233
6685,58424
6686,176234
6687,12355
6688,216623
6689,34343
6690,216621
6691,190713
6692,39847
6693,216622
6694,14638
6695,33232
6696,34344
6697,19586
6698,39820
6699,39823
6700,39848
6701,39822
6702,39846
6703,39550
6704,39652
6705,39870
6706,39871
6707,39639
6708,39872
6709,1954
6710,495
6711,39651
6712,39653
6713,3424
6714,21071
6715,39654
6716,3440
6717,19361
6718,39655
6719,494
6720,43924
6721,1952
6722,2347
6723,39615
6724,3428
6725,39616
6726,39613
6727,39617
6728,39614
6729,29660
6730,24281
6731,3426
6732,3421
6733,3422
6734,3423
6735,3425
6736,74474
6737,3427
6738,3430
6739,3429
6740,3431
6741,1950
6742,24052
6743,39347
6744,110148
6745,24265
6746,2348
6747,121248
6748,1945
6749,123498
6750,3447
6751,21047
6752,245804
6753,123503
6754,237230
6755,236141
6756,245805
6757,203388
6758,237229
6759,236968
6760,123404
6761,255236
6762,300887
6763,341588
6764,341589
6765,341590
6766,341591
6767,266950
6768,111344
6769,341592
6770,341593
6771,61101
6772,162636
6773,162663
6774,162664
6775,162679
6776,162680
6777,162689
6778,162690
6779,162701
6780,162702
6781,162728
6782,162737
6783,19601
6784,176242
6785,176241
6786,176240
6787,176245
6788,176243
6789,289
6790,295548
6791,39515
6792,19591
6793,39503
6794,39899
6795,39898
6796,39901
6797,39891
6798,39892
6799,39887
6800,24040
6801,237372
6802,39885
6803,39559
6804,39558
6805,39877
6806,39875
6807,39876
6808,39873
6809,39681
6810,217047
6811,39549
6812,39657
6813,39669
6814,39666
6815,39673
6816,39541
6817,39542
6818,39622
6819,39621
6820,39629
6821,39632
6822,39624
6823,39631
6824,39628
6825,39626
6826,39627
6827,3434
6828,2349
6829,3433
6830,3432
6831,3439
6832,123488
6833,123486
6834,123487
6835,123406
6836,123405
6837,221057
6838,203996
6839,129981
6840,236969
6841,300894
6842,255226
6843,339025
6844,221058
6845,189553
6846,123597
6847,32978
6848,100268
6849,223043
6850,223042
6851,42268
6852,100270
6853,223012
6854,99422
6855,67307
6856,247670
6857,99423
6858,71612
6859,99421
6860,42266
6861,160707
6862,36555
6863,223011
6864,71613
6865,71614
6866,71615
6867,223350
6868,71616
6869,71617
6870,12967
6871,71618
6872,223352
6873,223351
6874,223363
6875,308192
6876,62580
6877,71619
6878,173128
6879,173125
6880,223354
6881,223357
6882,223356
6883,223355
6884,62474
6885,71620
6886,55787
6887,160704
6888,160705
6889,160706
6890,226121
6891,226118
6892,226120
6893,226119
6894,71621
6895,300140
6896,136026
6897,77411
6898,160708
6899,160709
6900,223013
6901,19338
6902,71623
6903,160712
6904,92737
6905,71625
6906,71624
6907,160711
6908,175307
6909,92736
6910,160710
6911,230073
6912,92652
6913,27513
6914,297870
6915,150237
6916,33316
6917,177788
6918,177837
6919,71
6920,177838
6921,177839
6922,177840
6923,71626
6924,208711
6925,13957
6926,20765
6927,297460
6928,297461
6929,297459
6930,290
6931,46734
6932,293568
6933,297267
6934,16866
6935,92648
6936,12361
6937,25901
6938,223015
6939,61107
6940,14641
6941,177843
6942,47220
6943,177844
6944,177845
6945,177846
6946,6566
6947,133536
6948,61108
6949,46713
6950,176079
6951,75656
6952,254733
6953,254734
6954,65
6955,61106
6956,2063
6957,12362
6958,155856
6959,12363
6960,155857
6961,27470
6962,222987
6963,222994
6964,13141
6965,70
6966,173319
6967,173320
6968,2064
6969,120
6970,75654
6971,75655
6972,75657
6973,2058
6974,121
6975,2368
6976,2060
6977,2059
6978,2062
6979,2061
6980,14344
6981,27486
6982,50270
6983,208283
6984,110605
6985,63049
6986,81232
6987,27473
6988,193568
6989,2588
6990,38327
6991,47386
6992,233732
6993,233730
6994,156352
6995,27522
6996,121637
6997,197569
6998,142322
6999,310676
7000,339039
7001,339040
7002,339038
7003,339041
7004,318393
7005,311249
7006,36712
7007,101987
7008,223667
7009,223668
7010,223669
7011,65193
7012,101988
7013,264141
7014,264140
7015,264139
7016,264142
7017,101989
7018,101990
7019,229243
7020,36039
7021,104585
7022,4064
7023,101875
7024,229241
7025,229242
7026,101869
7027,101991
7028,104473
7029,264146
7030,36645
7031,101992
7032,264147
7033,101872
7034,18712
7035,101993
7036,223659
7037,223661
7038,223660
7039,18717
7040,20446
7041,101994
7042,238055
7043,237785
7044,247985
7045,247986
7046,101995
7047,100276
7048,237812
7049,80846
7050,143111
7051,247982
7052,247983
7053,104805
7054,247984
7055,20360
7056,238323
7057,247979
7058,83694
7059,247980
7060,247981
7061,100273
7062,100277
7063,247978
7064,80628
7065,229194
7066,247976
7067,247977
7068,99420
7069,83692
7070,238400
7071,101476
7072,104811
7073,99419
7074,247974
7075,247975
7076,19015
7077,71675
7078,247972
7079,238497
7080,83696
7081,247973
7082,71676
7083,83695
7084,104596
7085,287905
7086,20359
7087,22564
7088,239888
7089,4551
7090,36564
7091,22563
7092,282650
7093,282652
7094,282651
7095,168732
7096,282649
7097,282653
7098,43809
7099,36565
7100,239887
7101,31663
7102,20362
7103,71677
7104,162098
7105,162100
7106,162101
7107,162099
7108,38553
7109,282640
7110,168735
7111,282639
7112,280401
7113,43815
7114,162102
7115,8589
7116,15612
7117,36829
7118,282638
7119,20361
7120,162103
7121,160697
7122,162104
7123,45734
7124,15316
7125,175303
7126,175305
7127,175306
7128,53513
7129,20364
7130,175304
7131,160693
7132,8592
7133,15671
7134,160694
7135,15633
7136,160695
7137,16022
7138,160696
7139,51353
7140,66194
7141,160698
7142,173091
7143,8595
7144,28074
7145,175302
7146,8593
7147,66189
7148,15873
7149,16025
7150,66191
7151,15505
7152,28078
7153,66192
7154,66195
7155,15508
7156,15992
7157,66197
7158,16073
7159,8594
7160,4798
7161,8596
7162,160699
7163,160700
7164,160701
7165,160702
7166,160703
7167,4578
7168,175300
7169,175301
7170,15504
7171,66354
7172,66355
7173,66358
7174,66363
7175,173088
7176,15548
7177,173089
7178,173090
7179,166350
7180,166343
7181,167345
7182,166336
7183,173092
7184,13619
7185,8490
7186,28208
7187,28206
7188,28209
7189,15847
7190,20378
7191,28211
7192,8585
7193,8586
7194,8587
7195,8588
7196,8590
7197,22338
7198,166348
7199,20382
